order_id,order_purchase_timestamp,customer_city,customer_state,product_price,shipping_cost,product_category_name,total_item_value
011a56023faf5bbb9af634e20a85f7bc,2017-05-10 06:54:05+00:00,montes claros,MG,120.0,17.28,ferramentas_jardim,137.28
011abf147a69ba486bae3a74b6cd1814,2017-05-12 11:19:47+00:00,brasilia,DF,279.99,16.72,brinquedos,296.71000000000004
011af0959ebf2b09a062867811dc63b5,2017-08-06 17:35:16+00:00,sao paulo,SP,59.0,15.16,utilidades_domesticas,74.16
011b142c9e082a5c1d10e0a88cd9c8e8,2018-03-23 11:43:13+00:00,sao luis,MA,243.37,53.83,perfumaria,297.2
011b8dd4f8c36fd4fcf50643ce91d58a,2017-07-07 22:00:51+00:00,sao paulo,SP,249.48,16.5,relogios_presentes,265.98
011bf86f1b7dacebda2c874333cf656b,2018-03-09 19:44:33+00:00,camboriu,SC,35.0,19.32,moveis_decoracao,54.32
011c899816ea29773525bd3322dbb6aa,2018-04-30 15:02:34+00:00,niteroi,RJ,99.9,0.0,relogios_presentes,99.9
011e6e76dd0cd56d26b5b0cb036e80a8,2018-04-08 17:34:16+00:00,sao jose dos campos,SP,14.99,8.29,informatica_acessorios,23.28
011f9dff2545a2cf8ac1809faed3ec88,2017-08-01 19:00:07+00:00,belo horizonte,MG,109.73,16.53,cama_mesa_banho,126.26
011fcb4fabb3e142579ad63472b11227,2018-02-10 10:45:57+00:00,niteroi,RJ,9.0,14.1,eletronicos,23.1
0120e3dd2696a3bbb68dc2860815f7f2,2018-03-26 11:47:03+00:00,rio de janeiro,RJ,239.0,19.25,eletroportateis,258.25
01218a8a807fc187849529e6f12237a9,2017-10-22 23:06:06+00:00,pinhais,PR,13.99,16.11,informatica_acessorios,30.1
0121cfa7c946e6589f50d7012d3eb5eb,2017-08-30 11:47:28+00:00,lins,SP,29.99,16.79,bebes,46.78
012219b6d6d034eb359fc74730a080db,2018-05-10 00:18:33+00:00,teofilo otoni,MG,189.99,27.41,brinquedos,217.4
012248555cb0bf51df99199cef81d562,2018-02-01 17:31:00+00:00,salvador,BA,55.0,15.83,relogios_presentes,70.83
0122e81ff800460e44bb9c983ff2a2fd,2018-03-16 11:58:58+00:00,curitiba,PR,58.99,15.29,eletronicos,74.28
0123098b96f3d4014545642be53d891c,2017-08-15 11:02:55+00:00,cotia,SP,99.9,17.18,moveis_decoracao,117.08000000000001
01235dc626dcf13283207ba7f36a959a,2018-07-24 09:57:43+00:00,sao paulo,SP,25.99,5.31,bebes,31.299999999999997
01235dc626dcf13283207ba7f36a959a,2018-07-24 09:57:43+00:00,sao paulo,SP,25.99,9.57,bebes,35.56
01237c761ffb72594a466ed514518af0,2018-07-05 22:40:15+00:00,belo horizonte,MG,107.9,18.56,automotivo,126.46000000000001
0123a055aa66357326dd6db066592a7d,2018-04-24 14:11:16+00:00,sao jose do rio preto,SP,53.9,33.93,ferramentas_jardim,87.83
0124e0c5bfae1979838a91e47df53f14,2018-02-08 15:31:37+00:00,sao jose do rio preto,SP,49.9,12.48,ferramentas_jardim,62.379999999999995
0124f01177fc17cf20e1974621fd759a,2017-05-13 14:03:25+00:00,castilho,SP,185.81,17.06,informatica_acessorios,202.87
01255808a3d38a8dd69aa93265a4cb88,2018-01-22 12:01:23+00:00,contagem,MG,501.9,17.26,fashion_bolsas_e_acessorios,519.16
012670c73246a753cbde0a215c2b9e8f,2018-03-02 19:01:27+00:00,rio de janeiro,RJ,97.9,16.94,eletronicos,114.84
0128412231f9fe9d7e944eea5392fc6b,2018-08-22 15:38:10+00:00,santo andre,SP,76.0,18.83,esporte_lazer,94.83
012973f4cb6743d00d7e2644ddc8804c,2017-01-27 22:02:29+00:00,sao paulo,SP,15.32,18.0,alimentos,33.32
012a238ab54294a3b365812ccc82b135,2017-09-07 18:21:44+00:00,campinas,SP,45.9,12.65,moveis_decoracao,58.55
012a238ab54294a3b365812ccc82b135,2017-09-07 18:21:44+00:00,campinas,SP,45.9,12.71,moveis_decoracao,58.61
012b3f6ab7776a8ab3443a4ad7bef2e6,2018-05-04 21:18:05+00:00,cachoeiro de itapemirim,ES,53.9,0.0,ferramentas_jardim,53.9
012bea13f9a355c983efb59a3f23583a,2017-11-24 16:17:39+00:00,sao vendelino,RS,21.99,15.1,telefonia,37.089999999999996
012d8cbea490e6102cee6a2088aaa785,2017-10-19 21:07:15+00:00,sao gabriel,RS,83.9,28.99,malas_acessorios,112.89
012dc9e42da722d22e32c618a2521bec,2018-04-04 14:19:18+00:00,hortolandia,SP,49.99,8.88,malas_acessorios,58.870000000000005
012e93f8170eb75b2f2f650629d04517,2018-02-01 23:27:28+00:00,vitoria,ES,50.0,15.1,fashion_bolsas_e_acessorios,65.1
012ea594e035047289b3e7c3f8b90cef,2018-05-03 21:10:55+00:00,sao paulo,SP,61.2,11.15,moveis_decoracao,72.35000000000001
012eab2625c5f8aaac6f37f2c19ef62f,2017-11-04 00:38:14+00:00,rio de janeiro,RJ,81.9,15.32,construcao_ferramentas_seguranca,97.22
012f255bd5034b8e7fb3c91566a91cc8,2017-10-06 09:42:12+00:00,botucatu,SP,79.9,12.9,cama_mesa_banho,92.80000000000001
012f29911fcd2f1209d937741a6bbc6f,2017-05-16 15:39:55+00:00,piumhii,MG,27.99,14.08,Unknown,42.07
012f2c4ca09b101a73e18957c3294cd6,2017-05-07 22:23:30+00:00,mogi das cruzes,SP,1820.0,81.62,ferramentas_jardim,1901.62
013037c3f1773cc8fdbaf8ff54d8013b,2017-03-28 15:15:18+00:00,candido mota,SP,15.99,14.52,utilidades_domesticas,30.509999999999998
013056cfe49763c6f66bda03396c5ee3,2018-02-14 12:48:24+00:00,sao paulo,SP,240.0,14.7,esporte_lazer,254.7
01311f2795d8463a11f9422173687696,2017-10-25 16:10:01+00:00,rio de janeiro,RJ,89.99,38.47,ferramentas_jardim,128.45999999999998
0132158c30672a8c52997a2492613ec2,2017-03-13 23:23:23+00:00,rio de janeiro,RJ,399.9,13.41,perfumaria,413.31
0132451f29a10b66a5cf1bacc85f9afe,2017-11-08 17:08:56+00:00,sao goncalo,RJ,89.9,17.88,cama_mesa_banho,107.78
0132d77609dd6e1867515ec57d898c10,2017-09-27 01:15:38+00:00,sao luis,MA,78.0,21.35,moveis_decoracao,99.35
0132f39e8ad9b42ad2d41c847f44c0ed,2018-07-05 14:49:56+00:00,sao paulo,SP,28.8,8.36,beleza_saude,37.16
0132fef017ccf586491ca3685de667df,2018-06-06 08:51:20+00:00,santa barbara d'oeste,SP,67.99,8.88,informatica_acessorios,76.86999999999999
01336d091c57d8be1feca330c5f047bd,2017-06-19 20:08:40+00:00,belo horizonte,MG,65.0,25.73,esporte_lazer,90.73
0133a47b53fee66218790a8d7dcab993,2018-04-20 19:05:03+00:00,porto alegre,RS,89.99,18.21,cool_stuff,108.19999999999999
0135675503322d804abef7ec5ed4824b,2017-10-22 19:23:17+00:00,morro reuter,RS,104.99,17.98,beleza_saude,122.97
01358622f65717728b3b2ec2cf4e8812,2017-10-28 22:00:08+00:00,sao paulo,SP,13.99,7.78,perfumaria,21.77
0136390286be8a34efdc801ed150568f,2017-07-16 12:26:05+00:00,sao caetano do sul,SP,3.49,16.79,automotivo,20.28
0136bcc7370d7fdf44bd916a6dd583c6,2018-05-20 19:31:30+00:00,sao paulo,SP,29.99,16.32,brinquedos,46.31
01380d0df5b7dc8bd13f2266a57bd42c,2017-04-17 19:32:46+00:00,piracicaba,SP,16.9,10.96,ferramentas_jardim,27.86
013a98b3a668bcef05b98898177f6923,2018-08-11 23:17:37+00:00,mendes,RJ,63.0,23.35,cama_mesa_banho,86.35
013a98b3a668bcef05b98898177f6923,2018-08-11 23:17:37+00:00,mendes,RJ,89.0,23.35,cama_mesa_banho,112.35
013aa6ba5077072401773f83f1ee6408,2018-07-25 11:31:15+00:00,joinville,SC,159.0,19.21,beleza_saude,178.21
013b811ba81339b7634ab5231c547e6a,2017-10-24 22:31:05+00:00,contagem,MG,99.99,16.95,brinquedos,116.94
013bc5ce14f856d31efc8bebdc3a278f,2017-02-06 19:12:50+00:00,sao paulo,SP,23.89,8.72,beleza_saude,32.61
013bc77d3ca5fba084a241fdcb307393,2018-01-17 00:23:17+00:00,porto alegre,RS,21.99,15.1,cama_mesa_banho,37.089999999999996
013d92e415d1de7bf3b3b706f1b6d292,2018-01-25 13:53:06+00:00,sao francisco do sul,SC,188.0,16.07,cool_stuff,204.07
01405161cfdf60dd80df1f393a2796d5,2018-08-09 21:16:21+00:00,sao paulo,SP,59.9,14.73,cama_mesa_banho,74.63
014176e9538672a32d2a9b73bf53a31f,2017-12-01 11:01:28+00:00,ouro fino,MG,139.9,16.74,brinquedos,156.64000000000001
01422b2c3c27fa3bc464e72eaed9676b,2018-04-09 10:11:17+00:00,macae,RJ,28.49,18.23,automotivo,46.72
01428962dce3b65e5433eaeb16c0f48f,2017-07-13 14:39:29+00:00,passo fundo,RS,154.91,46.67,informatica_acessorios,201.57999999999998
0143924743f240e1fdcd6a8918fbe147,2017-07-18 17:52:06+00:00,guarulhos,SP,99.99,11.9,cool_stuff,111.89
014405982914c2cde2796ddcf0b8703d,2017-07-26 17:38:47+00:00,mesquita,RJ,27.9,3.81,perfumaria,31.709999999999997
014405982914c2cde2796ddcf0b8703d,2017-07-26 17:38:47+00:00,mesquita,RJ,21.33,25.39,esporte_lazer,46.72
01442602b15d4127a84ca6ac1507ee2d,2018-07-29 14:13:19+00:00,vila velha,ES,504.0,19.72,relogios_presentes,523.72
01443cd06ea8bce82c554a46f307459f,2018-01-03 10:43:02+00:00,rio de janeiro,RJ,25.0,14.1,cama_mesa_banho,39.1
014872cb0c4fc7695c70484966baa65c,2018-03-09 17:31:31+00:00,belo horizonte,MG,54.9,23.31,utilidades_domesticas,78.21
01490a4bdacbafe6de009b317a0c8bf6,2018-06-12 13:46:53+00:00,niteroi,RJ,127.45,23.69,cama_mesa_banho,151.14000000000001
0149c597dcc0963d7315f904495b631c,2018-04-26 00:35:14+00:00,embu-guacu,SP,29.0,8.88,eletrodomesticos,37.88
014a0793ab3d930d6f3b206cee474af4,2018-06-24 22:49:54+00:00,rio de janeiro,RJ,19.9,18.24,informatica_acessorios,38.14
014ac3cfd0e55bdc2cdd12aa181b00cb,2018-08-05 09:19:13+00:00,sao paulo,SP,135.0,23.75,bebes,158.75
014bd8ca0827935402ac39f2751b2fcd,2018-05-09 12:47:39+00:00,sao paulo,SP,119.9,15.72,perfumaria,135.62
014e36af18c280a94d880a16b2f00713,2017-11-01 18:14:32+00:00,uberaba,MG,30.0,12.69,informatica_acessorios,42.69
014e78d1239f19fdcafd760d3e52f923,2018-01-26 10:45:35+00:00,porto alegre,RS,14.4,14.1,eletronicos,28.5
014e7d12255fc66b5ea5e6c93eb4be7b,2018-01-26 10:54:11+00:00,rio de janeiro,RJ,79.99,14.31,cama_mesa_banho,94.3
014f1e63f9bd4f5578edcf4e5c305a0a,2017-04-09 20:17:53+00:00,lagoa santa,MG,129.9,18.34,informatica_acessorios,148.24
014fc889637133d9075190ba873dfc03,2018-01-18 14:36:40+00:00,sao paulo,SP,37.99,7.78,telefonia,45.77
014ffbfe2df4c96a2b063d084583978f,2017-11-23 22:36:25+00:00,barueri,SP,79.0,15.3,relogios_presentes,94.3
0150004d4d8eb63f9948de164da34e34,2018-05-15 15:13:06+00:00,sao paulo,SP,219.9,20.51,papelaria,240.41
01500f2503fa84279982d9d87750021a,2017-09-09 20:02:13+00:00,campinas,SP,19.9,12.69,relogios_presentes,32.589999999999996
015183dcb37f19e0456905fa5aac0b69,2017-03-06 09:23:13+00:00,sao paulo,SP,169.0,20.09,automotivo,189.09
015183dcb37f19e0456905fa5aac0b69,2017-03-06 09:23:13+00:00,sao paulo,SP,147.9,16.71,automotivo,164.61
0152de20f6e09fb1133847df8babd490,2018-08-07 22:42:13+00:00,sao paulo,SP,211.05,14.14,telefonia,225.19
0152f10d04554388634b75f079f069fc,2017-09-17 09:58:40+00:00,sao paulo,SP,610.0,37.54,cool_stuff,647.54
015975a1ff4fdab8ae6f42eaaffd39fb,2018-01-09 20:58:34+00:00,piacabucu,AL,129.0,38.45,papelaria,167.45
0159b449009b3f8748ed7c56e9d84afe,2017-12-26 13:38:48+00:00,guarulhos,SP,16.0,7.78,beleza_saude,23.78
0159c6355a4e32f6ac68d838e2228150,2018-06-15 13:41:08+00:00,santana de parnaiba,SP,189.0,53.11,moveis_cozinha_area_de_servico_jantar_e_jardim,242.11
015a7c64361928a0782ec0e705174b6d,2018-06-17 19:54:47+00:00,liberato salzano,RS,12.99,18.23,telefonia,31.22
015dd4d6681d1d15c0afebef64a0a092,2017-11-07 21:29:02+00:00,sao paulo,SP,109.9,11.97,bebes,121.87
015e051dbb2407d4bd305635e46b732f,2018-07-30 19:05:20+00:00,brasilia,DF,29.0,15.3,relogios_presentes,44.3
015e6682b50c824bfdab6b866f937936,2018-01-23 16:03:56+00:00,sao paulo,SP,159.9,8.37,cool_stuff,168.27
015ed18d7ea7ca5c14f3c1decc55daf1,2018-05-24 12:31:24+00:00,sao paulo,SP,59.9,9.26,cama_mesa_banho,69.16
015f079801c424fda3edc48be99267de,2017-04-06 21:55:36+00:00,hidrolandia,CE,292.9,26.54,perfumaria,319.44
015fb6b5f739788434fa690540f90f19,2017-01-31 13:06:05+00:00,sapucaia do sul,RS,143.0,94.98,moveis_escritorio,237.98000000000002
01614e3e58906ab6c7e2f27e9b349f1a,2017-10-02 20:49:29+00:00,santos,SP,52.9,9.09,utilidades_domesticas,61.989999999999995
0161962c6c561d3acfaa3e2db9a14f96,2017-09-12 13:29:37+00:00,birigui,SP,99.9,25.54,moveis_decoracao,125.44
01625f404436eb3cb98cba1e9433db29,2017-06-08 08:52:08+00:00,joao pessoa,PB,49.0,34.15,telefonia,83.15
01633cfec0376ac9f2606e271ede5574,2017-02-23 12:10:14+00:00,coribe,BA,99.9,24.9,moveis_decoracao,124.80000000000001
01643942766bdec224d5593041f714e6,2017-08-05 00:17:35+00:00,brasilia,DF,32.5,15.1,informatica_acessorios,47.6
016495aaab3fb481dc9decab2b4fdbfb,2017-11-19 17:51:15+00:00,hortolandia,SP,15.0,7.78,livros_interesse_geral,22.78
01667048de265bad400b945f29b52526,2017-07-01 12:25:09+00:00,coronel fabriciano,MG,230.0,16.36,casa_conforto,246.36
0166ae6ff6d450bbac3eb4ed2885c0f8,2018-06-21 13:30:54+00:00,sao paulo,SP,79.99,9.76,moveis_decoracao,89.75
016726239765c18f66826453f39c64e3,2017-06-14 09:16:44+00:00,sao paulo,SP,219.99,15.14,cama_mesa_banho,235.13
016754282c7690ebd6658f9f8e0a49bb,2017-06-06 12:35:13+00:00,sao paulo,SP,59.99,7.78,beleza_saude,67.77
01677846a819fff5fc22d43d61e58367,2018-05-03 10:12:15+00:00,rio de janeiro,RJ,120.0,7.87,esporte_lazer,127.87
0167c361757c75999575cfdd8f8695f5,2018-03-15 11:46:10+00:00,rio de janeiro,RJ,139.0,23.55,cama_mesa_banho,162.55
0168a7f186c1f066748d15d8c51f489a,2017-05-13 18:14:49+00:00,suzano,SP,149.9,8.3,utilidades_domesticas,158.20000000000002
01699d74ff89d35f15093f83d7783c39,2018-04-18 16:37:26+00:00,juiz de fora,MG,139.0,22.68,pet_shop,161.68
016a6dbc80aea6e2d217d2bedbc7b59e,2017-04-13 01:39:11+00:00,guaruja,SP,99.99,12.09,cool_stuff,112.08
016a938f2b34aa5ef05027fc83f5b81b,2018-01-23 21:47:21+00:00,rio de janeiro,RJ,299.0,22.58,eletroportateis,321.58
016b1af508245e59ef75d83e3fe20a92,2017-04-06 17:19:53+00:00,roncador,PR,129.99,17.65,cool_stuff,147.64000000000001
016b451bbcd4f0766dcbeb082cfe89db,2018-01-09 11:25:46+00:00,porto alegre,RS,379.0,36.96,moveis_cozinha_area_de_servico_jantar_e_jardim,415.96
016befe103ce7c9e5b1b7ef359777eea,2017-09-03 10:11:52+00:00,sao bento do sapucai,SP,49.0,11.85,relogios_presentes,60.85
016c6bb57a9de6b4e8f938fa6dde61b3,2017-11-27 09:27:08+00:00,frederico westphalen,RS,129.9,16.67,papelaria,146.57
016d1bdf6efab4f6b805df1c03043113,2017-10-04 20:26:53+00:00,sao luis,MA,36.9,34.15,informatica_acessorios,71.05
016dee69b3de35a39bfccee5309307c3,2017-01-14 16:35:59+00:00,passos,MG,45.0,17.19,moveis_decoracao,62.19
016e4acfc34b9f2abc69795f47c92f0e,2017-09-15 13:53:55+00:00,sao paulo,SP,45.0,7.78,telefonia,52.78
016f868b096c236312e8bcb818ccd11d,2018-01-27 19:24:57+00:00,mogi mirim,SP,29.99,7.78,cool_stuff,37.769999999999996
016fbc333d66b414be541c6159576c40,2018-05-30 18:09:10+00:00,rio de janeiro,RJ,84.9,18.52,esporte_lazer,103.42
016ff85737c2072ab00a705cd8f87799,2018-01-02 11:12:14+00:00,brasilia,DF,75.0,20.02,moveis_decoracao,95.02
0170e40334131d971605ae70efb33e4f,2018-07-18 07:17:35+00:00,ipora do oeste,SC,19.0,18.23,informatica_acessorios,37.230000000000004
0170fdd7ac7c7bbad5308207bd25a679,2017-07-04 17:46:16+00:00,cotia,SP,34.99,7.78,telefonia_fixa,42.77
0171835bbc71bcfacc26e9f59d56b62c,2017-06-24 10:52:28+00:00,rio de janeiro,RJ,59.9,21.26,utilidades_domesticas,81.16
01719300f9ca182b8361556a3873d8ed,2017-08-28 10:15:59+00:00,feliz,RS,85.9,17.85,cama_mesa_banho,103.75
0171ca1dc94d8ebde8bbd3b686f44c41,2018-04-27 19:50:37+00:00,sao paulo,SP,64.9,19.42,moveis_decoracao,84.32000000000001
01721e0729fcb75ab238248fdbb48eeb,2018-03-19 13:31:24+00:00,sao jose,SC,219.0,24.11,relogios_presentes,243.11
01725657be56c432d5aaa2f914ae2c56,2017-10-17 08:52:14+00:00,rio de janeiro,RJ,138.0,25.81,utilidades_domesticas,163.81
0173932ad60ecb31c620fc523d9f40bd,2017-10-17 15:25:12+00:00,vassouras,RJ,30.9,15.1,utilidades_domesticas,46.0
0173e291db71c3e688829f7f03e2d34a,2017-07-07 00:29:18+00:00,itapema,SC,31.9,16.79,informatica_acessorios,48.69
017499de14d22ef9e9a83ca54727480e,2017-07-11 15:58:41+00:00,curitibanos,SC,71.0,10.7,utilidades_domesticas,81.7
017499de14d22ef9e9a83ca54727480e,2017-07-11 15:58:41+00:00,curitibanos,SC,101.0,26.75,utilidades_domesticas,127.75
0176a6846bcb3b0d3aa3116a9a768597,2017-12-25 10:40:52+00:00,sao paulo,SP,45.9,7.78,esporte_lazer,53.68
0176d7e16d1bd14cde42d9d3a24e525b,2017-08-15 20:57:47+00:00,cruzeiro,SP,35.0,16.11,informatica_acessorios,51.11
0176e50f3853fa068127afa3daff6402,2017-12-14 16:45:18+00:00,frederico westphalen,RS,59.9,15.17,cama_mesa_banho,75.07
01786fff06f2f7e8a83950c4b3b424ea,2017-12-16 12:04:31+00:00,campinas,SP,59.9,9.34,informatica_acessorios,69.24
01787af385123b93ba50c5f05530ee12,2018-05-15 17:33:50+00:00,sao paulo,SP,49.8,7.39,cine_foto,57.19
0178ff2480e2e8fb84d456dd3dc3d777,2018-03-25 13:48:39+00:00,sao paulo,SP,7.5,7.39,beleza_saude,14.89
0179a3003c894f1dd3b1ddda5d1f8a12,2017-05-23 16:23:30+00:00,aguas formosas,MG,89.9,15.33,casa_conforto,105.23
0179a3003c894f1dd3b1ddda5d1f8a12,2017-05-23 16:23:30+00:00,aguas formosas,MG,76.9,15.34,casa_conforto,92.24000000000001
017b11be3048fdfb58e63edc5fc8f4b8,2018-06-14 23:39:06+00:00,goiania,GO,24.99,15.28,informatica_acessorios,40.269999999999996
017b1d6881222283afdc50baf3dcb0d5,2018-03-06 22:33:02+00:00,general salgado,SP,69.9,17.4,moveis_decoracao,87.30000000000001
017b84f6bee0e4287eb8a8c9f5df549e,2018-02-14 00:50:56+00:00,cuite,PB,29.99,34.15,telefonia,64.14
017c16deefc1868a33a5966485ea4721,2017-11-18 20:23:35+00:00,porto alegre,RS,234.9,16.39,beleza_saude,251.29000000000002
017c9c82265e832840e4209750680e94,2018-03-05 18:13:17+00:00,macae,RJ,159.9,25.96,climatizacao,185.86
017cf0b342401318dcaeb25478e13a6f,2017-12-30 02:09:39+00:00,sao goncalo,RJ,49.9,17.6,ferramentas_jardim,67.5
017dcb6892d4469a13dee34f241f8c4e,2017-11-12 20:17:40+00:00,sao paulo,SP,24.9,9.09,cama_mesa_banho,33.989999999999995
0180ebc47853bfc5997af28f5a7e8849,2017-03-16 16:29:32+00:00,sao vicente,SP,162.0,11.74,alimentos,173.74
0181409c6498f79e161dde79c2a7dc59,2018-08-01 15:05:14+00:00,rio de janeiro,RJ,43.9,18.41,esporte_lazer,62.31
01825d0debce07b6502f4aff38a00e69,2018-07-11 10:46:20+00:00,coronel joao sa,BA,189.0,23.25,cama_mesa_banho,212.25
0182f6cbb4fb10918a76485fc92d7c49,2017-11-25 00:40:11+00:00,sao paulo,SP,14.9,15.1,moveis_decoracao,30.0
01835ef41c5ac66dd9ec6084fa1d0533,2017-05-11 21:36:10+00:00,campos dos goytacazes,RJ,56.99,15.15,perfumaria,72.14
0184d4ddb259e1a4cfc2871888cf97b8,2017-09-01 20:04:28+00:00,araraquara,SP,75.0,16.16,utilidades_domesticas,91.16
01855f880aae9a984c7c33b26fcf2e02,2017-10-19 15:08:48+00:00,sao paulo,SP,39.49,8.27,beleza_saude,47.760000000000005
018778568fad26695334c784563c08d4,2017-10-15 13:21:57+00:00,niteroi,RJ,44.9,15.11,cool_stuff,60.01
01882618ede11253381513166b49429e,2018-06-24 10:53:21+00:00,antonio carlos,MG,29.9,18.31,eletrodomesticos,48.209999999999994
0188777fe321843a18be24a6e9aa1e53,2017-07-23 16:13:37+00:00,duque de caxias,RJ,55.9,9.94,cool_stuff,65.84
0188ca1fe398161f0f310fec985ac155,2018-06-28 10:56:25+00:00,boituva,SP,66.0,43.4,automotivo,109.4
018bb1508d9156b81990407b91fb35a8,2018-08-15 21:27:41+00:00,caieiras,SP,139.9,9.09,esporte_lazer,148.99
018bb1508d9156b81990407b91fb35a8,2018-08-15 21:27:41+00:00,caieiras,SP,139.9,29.07,esporte_lazer,168.97
018cb6a10649393055c272ba2984e8bb,2018-04-03 18:28:35+00:00,rio verde,GO,56.8,18.28,beleza_saude,75.08
018fb228a3dd1a16349e73d2e41b239d,2018-01-13 15:59:39+00:00,sao paulo,SP,190.9,17.1,informatica_acessorios,208.0
01908071e35fdc75bc0d7764f153abc2,2017-10-25 20:49:59+00:00,sao luis,MA,89.0,25.65,fashion_bolsas_e_acessorios,114.65
0190e75feb05f78ccb1b56853ca4f6cb,2017-11-24 20:14:55+00:00,carmo do cajuru,MG,129.9,38.46,perfumaria,168.36
0191b6a5a70bcbc6cdd39427f216602e,2018-08-22 09:40:25+00:00,sao goncalo,RJ,139.9,27.96,papelaria,167.86
0191bbb5166d4b9a68df11797d5acfa9,2017-08-10 12:17:35+00:00,sao leopoldo,RS,132.9,20.17,cool_stuff,153.07
0191ee5deb2474bc1f4189fa709289b2,2018-06-16 12:55:53+00:00,florianopolis,SC,359.98,85.59,automotivo,445.57000000000005
0193517cd10a54473b6fd8392b58313f,2018-06-15 20:02:54+00:00,terra nova,PE,209.99,57.94,cool_stuff,267.93
0193a99edc8c599aaa16f9b9e991efb8,2018-07-29 07:27:26+00:00,presidente prudente,SP,154.9,15.39,livros_interesse_geral,170.29000000000002
019440e41e276668d99d996d5d1a22c1,2018-06-12 23:05:15+00:00,areias,SP,44.0,12.97,informatica_acessorios,56.97
0194686a55eb0a869321fb107f4d114a,2018-05-22 15:15:50+00:00,itabira,MG,195.0,14.49,informatica_acessorios,209.49
01946da9e2db8bab61d79296c037ee1f,2018-01-06 17:48:40+00:00,rio de janeiro,RJ,97.9,16.94,eletronicos,114.84
019536ad39a0dea8bb75c00359a0386b,2017-09-01 22:51:17+00:00,santa luzia,PB,49.9,35.67,moveis_decoracao,85.57
019543c0de8386be97738b589ee695aa,2018-05-27 17:10:25+00:00,santo andre,SP,579.99,16.96,construcao_ferramentas_construcao,596.95
019636907d07b2433be000d9d6bed153,2017-11-16 15:55:19+00:00,embu das artes,SP,59.99,12.76,cama_mesa_banho,72.75
01978b8bae8292ffb4cee6abdf9b9089,2017-12-08 11:29:00+00:00,brasilia,DF,42.9,15.1,perfumaria,58.0
0197cb265e2c84b9f89dfd784095d2f6,2017-12-21 20:55:24+00:00,campo grande,MS,320.0,58.91,moveis_decoracao,378.90999999999997
019886de8f385a39b75bedbb726fd4ef,2018-02-10 12:52:51+00:00,campo grande,MS,159.9,28.5,utilidades_domesticas,188.4
01988bf5b8acbc4d6ced86e4d47fcb1a,2018-01-02 22:04:57+00:00,porto alegre,RS,133.9,29.34,informatica_acessorios,163.24
0198c71148c2e08c7c52b860f640fa4e,2018-05-08 06:34:07+00:00,sao paulo,SP,148.0,15.13,esporte_lazer,163.13
0198e0de42189b3941d46857a87fac91,2017-11-04 12:33:53+00:00,sao bernardo do campo,SP,56.99,8.72,perfumaria,65.71000000000001
0199115a1cbfc272c5bd53117772a64a,2018-03-22 17:07:11+00:00,sao paulo,SP,47.65,7.39,beleza_saude,55.04
0199edc5b01351df8e73a674aa473ee7,2018-03-26 19:33:09+00:00,londrina,PR,93.0,8.0,informatica_acessorios,101.0
019a242bea1553b3b7e12bc38cb57a23,2017-10-29 09:06:44+00:00,canoas,RS,349.99,18.53,brinquedos,368.52
019aaee09698daf81dcffe9d94a18b5c,2017-08-10 14:04:58+00:00,campinas,SP,75.9,7.79,bebes,83.69000000000001
019b02e139cfcd97f93366f7a38f5695,2017-04-02 16:50:31+00:00,mococa,SP,109.9,24.05,malas_acessorios,133.95000000000002
019b8e16e30c8b9ad9bf87e039a27765,2017-07-25 20:10:18+00:00,sao paulo,SP,99.99,13.72,esporte_lazer,113.71
019bdbaef5b5121c9b1811976aa510a5,2018-05-08 11:08:03+00:00,campos novos,SC,35.0,19.32,moveis_decoracao,54.32
019c4b64cf3d733807ef5bc8bcf6d123,2017-10-16 14:05:06+00:00,belo horizonte,MG,249.99,18.0,relogios_presentes,267.99
019ccfeea1ea9afbebdad57d65f2e36f,2017-11-27 15:31:56+00:00,rio claro,RJ,152.0,15.81,fashion_underwear_e_moda_praia,167.81
019d029f0b101343d44017d249b1f64f,2018-06-11 21:55:43+00:00,jacobina,BA,79.9,27.51,cama_mesa_banho,107.41000000000001
019d444bd00f1ccb4643de466f9a1525,2018-03-26 21:51:15+00:00,fortaleza,CE,138.0,29.23,industria_comercio_e_negocios,167.23
019d79b37e56c6d56d6323fed0c54d70,2017-05-21 14:17:05+00:00,nova america,GO,51.0,15.11,informatica_acessorios,66.11
019e03014ec20cc2e3b180cdcf90b4e8,2017-04-04 11:26:31+00:00,itapaje,CE,738.9,25.62,cool_stuff,764.52
019edbdfeb6923e55558362c2b84ec37,2018-04-01 07:31:49+00:00,carapicuiba,SP,69.9,8.88,moveis_decoracao,78.78
01a0013ddc7cd129e350e8671b56a263,2017-03-23 19:47:34+00:00,pires do rio,GO,579.0,24.5,ferramentas_jardim,603.5
01a1553cddb473cec004af5ce2192f1c,2018-07-20 09:55:09+00:00,bodoco,PE,79.9,38.83,casa_construcao,118.73
01a15ee6a1b9050e7678b72cb4c3b486,2018-06-17 15:15:45+00:00,campina grande do sul,PR,139.99,58.11,utilidades_domesticas,198.10000000000002
01a1969ee54e7016bcc0cfeb4fa8c634,2018-04-12 20:32:09+00:00,dom pedrito,RS,149.94,57.31,moveis_escritorio,207.25
01a26a995dcef1d58bdee5b8862c7a02,2017-09-15 20:36:53+00:00,alcobaca,BA,299.99,14.35,telefonia,314.34000000000003
