order_id,order_purchase_timestamp,customer_city,customer_state,product_price,shipping_cost,product_category_name
02346fd715e28d8e4fdb6893cd121f71,2017-11-08 21:08:02+00,registro,SP,146.99,16.66,cool_stuff
02355020fd0a40a0d56df9f6ff060413,2018-02-28 16:07:09+00,itabuna,BA,50,19.59,moveis_decoracao
02358a9949662b292e80635305dea78b,2017-05-15 16:59:19+00,triunfo,PE,59,25.69,telefonia
023669233121f0fb7899e5be2b22885f,2018-04-16 13:14:09+00,sao paulo,SP,109.99,23.25,pet_shop
023669233121f0fb7899e5be2b22885f,2018-04-16 13:14:09+00,sao paulo,SP,38.9,16.56,pet_shop
023669233121f0fb7899e5be2b22885f,2018-04-16 13:14:09+00,sao paulo,SP,109.9,19.76,pet_shop
0236711b7bfcba7479639be980c21128,2017-06-14 16:19:07+00,cabo frio,RJ,259.99,66.63,moveis_escritorio
023a60303ff8d9e08b99e7474f7416ce,2017-06-12 21:16:00+00,curitiba,PR,59,16.17,moveis_decoracao
023aa4b0585594124bc50e55e0e11a5f,2018-04-01 23:03:34+00,sao paulo,SP,69,13.84,utilidades_domesticas
023ae47e11483bdb8aa35fa4662aee1c,2017-04-10 12:41:33+00,niteroi,RJ,89.99,22.1,null
023af4b88d12c9f3f56bcb55da0450c5,2017-12-09 17:31:45+00,resende,RJ,79,32.49,papelaria
023af4b88d12c9f3f56bcb55da0450c5,2017-12-09 17:31:45+00,resende,RJ,99,3.25,papelaria
023b3575b6649cf01cb239c0e9603262,2017-12-28 01:15:31+00,sao paulo,SP,149.9,21.54,cama_mesa_banho
023b49300b34f2b9961857266df731dc,2017-09-21 09:58:40+00,campo grande,MS,139.9,22.85,esporte_lazer
023dced8c25f743c5fdcf14edabac7a8,2018-03-25 23:03:22+00,sao paulo,SP,12.25,7.39,eletronicos
023dec08929b8cafa8028da5e6b527b6,2018-03-17 14:49:12+00,sao paulo,SP,46.9,7.39,perfumaria
023e55afed85f9778758fba7752a9215,2018-03-23 11:37:37+00,caraguatatuba,SP,99,14.05,informatica_acessorios
023efd060c082063e299dc77891ea1b7,2017-11-14 12:43:54+00,nova iguacu,RJ,48.9,7.94,esporte_lazer
023faf5fac58639f7cf53cb7dd219859,2018-01-14 20:18:38+00,curitiba,PR,69.49,16.25,esporte_lazer
0240111ef6f94ee97599bd002acec1cd,2018-06-24 18:26:15+00,itapolis,SP,149,74.99,malas_acessorios
0240c9d87266e4cabc3bacdcdc6e77e4,2018-06-12 08:40:31+00,sao paulo,SP,129,34.98,ferramentas_jardim
0241b276e1e2b1d6873473c44240b426,2018-02-21 09:38:26+00,rio de janeiro,RJ,84,17.03,informatica_acessorios
024319cfbf2156b9b8a0a50c3aef45b7,2018-06-08 19:59:34+00,rio de janeiro,RJ,169.99,19.07,relogios_presentes
02440f65dc09737b491463739c347446,2018-02-26 09:57:21+00,osasco,SP,119.9,15.59,perfumaria
02447024ad7cd72fab1af9b28bebb901,2018-04-11 22:43:32+00,sao paulo,SP,73.9,11.62,papelaria
024554aeb0da84476f1c31a711e0990c,2018-04-18 14:22:18+00,cuiaba,MT,17.9,17.06,cama_mesa_banho
024554aeb0da84476f1c31a711e0990c,2018-04-18 14:22:18+00,cuiaba,MT,17.9,17.06,cama_mesa_banho
0245631f7bd55dbee7c6b441629bba94,2017-10-05 18:26:36+00,rio de janeiro,RJ,279.9,30.84,cama_mesa_banho
0245631f7bd55dbee7c6b441629bba94,2017-10-05 18:26:36+00,rio de janeiro,RJ,329.9,33.82,cama_mesa_banho
0245631f7bd55dbee7c6b441629bba94,2017-10-05 18:26:36+00,rio de janeiro,RJ,119.9,13.13,cama_mesa_banho
0245631f7bd55dbee7c6b441629bba94,2017-10-05 18:26:36+00,rio de janeiro,RJ,119.9,12.33,cama_mesa_banho
02457250c331120c9dea3bf840316d54,2017-07-12 18:12:38+00,barbacena,MG,349.99,18.76,brinquedos
0245af1fbe1f70f5ac7c1793c78f12cb,2018-01-16 15:14:13+00,belo horizonte,MG,110,20.01,relogios_presentes
024602a52e3c89ca5f963affcd2bedad,2018-07-06 20:07:20+00,cianorte,PR,27.9,18.3,automotivo
0246b043b8ae041912cc7651ceb1ba2f,2017-10-26 10:54:50+00,belo horizonte,MG,45.9,15.11,cama_mesa_banho
0247aa98317f60908e99f44e7a2a4896,2017-12-08 11:32:44+00,volta redonda,RJ,89.99,45.09,ferramentas_jardim
0248cb6c91b223b74dc554e1d2c2a59d,2018-04-25 17:50:13+00,itatim,BA,149.9,23.98,informatica_acessorios
024a19cc498cc1a9efcf675d1ca465c3,2018-04-03 16:35:22+00,serra,ES,177.65,25.37,automotivo
024a74550cdbd36c0fe3955fc9e2bcf0,2018-08-09 08:10:23+00,sao paulo,SP,27.99,7.46,telefonia
024ab991361d48e491b7dad2f172b43f,2018-05-17 17:25:10+00,teresina,PI,79.98,34.04,moveis_escritorio
024b3b6b53b99a1eb8b9b34515106765,2018-01-23 21:33:51+00,ribeirao preto,SP,349.9,21.33,cama_mesa_banho
024bee763e8abbf0cd46fa7f440c41ea,2017-08-06 22:47:20+00,guarulhos,SP,29.99,14.1,beleza_saude
024bee763e8abbf0cd46fa7f440c41ea,2017-08-06 22:47:20+00,guarulhos,SP,29.99,14.1,beleza_saude
024d4903890a56c2e98df63a32206bd9,2017-11-04 09:51:58+00,belo horizonte,MG,59.99,16.18,cama_mesa_banho
024d4ef645f204e4f95cb2a0d9cc61f9,2017-10-29 09:07:09+00,juiz de fora,MG,56.99,16.16,cama_mesa_banho
024d4ef645f204e4f95cb2a0d9cc61f9,2017-10-29 09:07:09+00,juiz de fora,MG,56.99,16.16,cama_mesa_banho
024d56279184e5cb942d9abf28fc14e6,2017-05-21 17:56:38+00,sabara,MG,89,8.21,informatica_acessorios
024f8681c73783017f7cd5d5b061be3a,2017-09-12 13:10:18+00,sao caetano do sul,SP,49,7.78,relogios_presentes
02504308041b6ad0a112b2b7159439ed,2018-03-09 10:11:51+00,fortaleza,CE,146.94,52.85,moveis_escritorio
02504308041b6ad0a112b2b7159439ed,2018-03-09 10:11:51+00,fortaleza,CE,146.94,52.85,moveis_escritorio
0250c3964e5ca77ecac2db28d78aa89f,2018-06-30 13:48:24+00,rio de janeiro,RJ,36.2,18.35,consoles_games
02521a906b13fc8ff9314bf88adc31ed,2018-07-16 10:46:13+00,guarulhos,SP,509,12.31,relogios_presentes
0252299d97791cd5879873cba920d1f7,2017-10-20 12:37:34+00,cariacica,ES,89.99,17.07,beleza_saude
025321e4e9674e090b7bc101f9c5ab5a,2017-06-20 21:56:51+00,santos,SP,59.9,50.92,moveis_decoracao
02542d42d329f6514533eef3af91edf9,2017-11-07 19:32:45+00,campinas,SP,146,12.52,relogios_presentes
02546acbfd2949a1f63c44ad04978ea1,2018-07-22 23:31:31+00,sao jose dos campos,SP,78,7.81,relogios_presentes
02556030d826438ef986ab5fd723a9a5,2018-02-11 10:47:59+00,arembepe,BA,49.9,19.59,ferramentas_jardim
02556030d826438ef986ab5fd723a9a5,2018-02-11 10:47:59+00,arembepe,BA,49.9,19.59,ferramentas_jardim
02557013eeaffd86a6cc5ffd80a4b54e,2018-02-17 22:48:59+00,sao paulo,SP,90,9.44,moveis_decoracao
02557013eeaffd86a6cc5ffd80a4b54e,2018-02-17 22:48:59+00,sao paulo,SP,90,9.44,moveis_decoracao
02564f320004c61ebf621191f06365a9,2018-02-18 17:02:17+00,cosmopolis,SP,25.9,11.85,informatica_acessorios
0256530d814cde05587fcd8e1b992bc8,2017-09-28 23:57:42+00,vitoria da conquista,BA,325,18.71,beleza_saude
0257956857cf61994611a0a19f4bc247,2017-10-16 20:29:14+00,cruz alta,RS,54.89,15.13,esporte_lazer
025830a006d984bf712a8c6a1eca41c0,2018-03-09 19:42:31+00,linhares,ES,35,26.43,cool_stuff
025884a2189930178d9ba3b1c6d0f9ba,2018-03-20 09:29:26+00,catu,BA,124.9,27.6,cama_mesa_banho
02593f8472d9ab3c2620b1b46166c231,2017-07-12 11:50:10+00,sao paulo,SP,499.9,10.75,brinquedos
0259b4edb1ee1ebd0263f59bd790a938,2017-09-01 03:12:29+00,sao bernardo do campo,SP,54.9,14.13,beleza_saude
0259bebdec429a3ec5a653df8f28574e,2018-01-07 14:22:43+00,ubatuba,SP,89,12.96,papelaria
0259ec3c458d0e8c7564647a42408fa6,2018-03-14 08:53:31+00,querencia do norte,PR,79.9,19.53,cama_mesa_banho
025a244ae3d5e6c53b7f9c902643f510,2017-08-15 14:37:16+00,gravatai,RS,27.93,14.1,market_place
025a548c7e6d70e6b6cf600a112b0d9c,2018-06-01 12:39:45+00,rio de janeiro,RJ,159,36.24,utilidades_domesticas
025c72e88fbf2358be05c594d4ad5091,2017-03-15 21:24:27+00,anapolis,GO,19.9,20.8,telefonia
025c72e88fbf2358be05c594d4ad5091,2017-03-15 21:24:27+00,anapolis,GO,19.9,20.8,telefonia
025d78a44b8f48c66fd09239910302b1,2018-04-18 13:37:54+00,sao vicente,SP,827.99,14.15,casa_construcao
025e095e20c6575abee30657b956b3ff,2018-08-16 15:32:45+00,sao paulo,SP,160,12.14,esporte_lazer
025e90567adfa253765b7fe0e844af3e,2017-06-10 14:01:56+00,sao paulo,SP,89.9,13.65,casa_conforto
025fe62703ce31742dc8bbe8b1a99b56,2017-12-16 12:44:51+00,guarulhos,SP,45.49,9.94,bebidas
0260196efc012b1f83d543ba8220d0ee,2018-07-21 21:53:08+00,sao paulo,SP,105,18.54,pet_shop
026054570865201773b27b2748af1217,2017-12-08 14:32:08+00,caibi,SC,19.9,15.1,eletronicos
02605c218285d02df75a255f13396f1e,2017-01-31 17:43:09+00,timbauba,PE,34.99,24.84,telefonia
02608b91ec6070ff5fcd4b63dd964232,2018-02-23 14:59:08+00,sao paulo,SP,30.5,7.78,brinquedos
0260b4ed1d24feacffa9d9783016a467,2017-03-21 17:14:02+00,sao paulo,SP,59.9,15.63,climatizacao
02610d88ac343ed64988d2706ce3ebfd,2018-02-04 19:34:05+00,sao joaquim de bicas,MG,28,15.11,instrumentos_musicais
0261459497a63d27d6f197c00f2402d3,2017-12-12 19:45:12+00,sete lagoas,MG,79,17.8,papelaria
0261b9a1fd7da49cec3906e055b2f59d,2017-02-26 23:37:07+00,couto de magalhaes,TO,169,29.46,moveis_decoracao
0261eac8b7b097ab1e28579b69e6ea90,2018-06-25 16:32:49+00,sao paulo,SP,99,33.17,moveis_sala
02623e799dcc1e41066ddfe4af591f24,2017-12-06 08:47:32+00,brasilia,DF,52.99,15.12,beleza_saude
02624f7cd7272b3e027320023dbdc99b,2017-10-10 09:37:51+00,peritiba,SC,31.9,16.79,informatica_acessorios
0263464225bdea582f602c369c2b6061,2018-04-04 22:23:19+00,florianopolis,SC,39.99,16.95,cama_mesa_banho
026381d57420b32237d7d89a8daf21c9,2017-07-09 16:25:00+00,belford roxo,RJ,16.99,15.11,pet_shop
02640665fed0e2c2cdbe0f266a2aa1f2,2018-08-09 13:26:02+00,salvador,BA,134.9,27.89,cama_mesa_banho
02645c905eb7d1591a679f9bc3b669fd,2018-01-26 16:09:11+00,sao jose dos campos,SP,12.77,7.78,cool_stuff
02659c8edf02d1cb48b8b388ac7da90e,2018-04-10 16:18:22+00,belo horizonte,MG,180,22.34,automotivo
0265de29d2bf47d85101018e7f7d4ff6,2017-04-30 07:43:30+00,imperatriz,MA,45.9,31.95,pet_shop
02661696e065aa02977870f3a87940ab,2017-12-14 20:52:16+00,sao joao da boa vista,SP,79,13.57,papelaria
02671152ed141efc95384bdd230bc544,2017-11-26 21:33:25+00,patos de minas,MG,46.4,16.11,beleza_saude
0267556bb9e07f6184470cf755f5b5da,2017-05-06 22:56:18+00,sao goncalo,RJ,74.9,16.96,brinquedos
02680f764ca402aabbb86572ed2731ef,2017-05-28 17:18:03+00,sao caetano do sul,SP,169,16.89,moveis_decoracao
0268c75309d105bb28b7523f57f46a69,2018-03-31 17:15:42+00,canoas,RS,79.9,17.76,cama_mesa_banho
0268c75309d105bb28b7523f57f46a69,2018-03-31 17:15:42+00,canoas,RS,99.9,25.05,cama_mesa_banho
0268f664f7833aa949da2eae5321aa5b,2017-04-27 23:32:37+00,brasilia,DF,18.99,15.65,beleza_saude
026a69b8c98fbfc61de9050c41f1dd95,2018-03-08 09:24:33+00,guarulhos,SP,119.9,15.57,automotivo
026a8d09914c519feb34944477b6bd41,2017-08-27 12:57:14+00,belo horizonte,MG,35.99,19.59,moveis_decoracao
026b41054c5e6b7a4e94a971bb94193c,2017-02-03 18:25:13+00,juiz de fora,MG,379,29.99,automotivo
026d16bd3f41638e1003e974e5487904,2017-09-12 08:55:36+00,cajazeiras,PB,169.9,69.9,moveis_decoracao
026d2c7c84b97eb8854ca3fbdc6ab840,2017-03-11 11:54:28+00,paulinia,SP,184.9,16.4,cama_mesa_banho
026f3440c258a87c9f6fb9c8e1bbb6e7,2017-10-18 12:36:14+00,sao paulo,SP,38.99,8.72,eletronicos
02701a0103fedd7310a8d575f9a8d291,2017-07-24 16:08:06+00,boituva,SP,173.9,16.85,brinquedos
02702047ff5a89b9dd2f5afa7dcff91e,2017-05-11 23:04:35+00,sao paulo,SP,41.9,16.79,cama_mesa_banho
027042c68ea5fac4428694e17ac50538,2017-12-12 15:23:37+00,rio de janeiro,RJ,25.9,16.79,eletronicos
02714865c4c2f281df219af0a56ffeaa,2017-11-30 22:21:04+00,florianopolis,SC,109.9,15.52,informatica_acessorios
02725851051698269253f0823e7824b6,2017-09-04 21:54:22+00,osasco,SP,18.9,7.78,perfumaria
027286057add812ecb77ad0b23604c06,2018-03-03 17:11:11+00,munhoz,MG,149,23.84,informatica_acessorios
02737086e020bd456ae19e98fee5c186,2018-01-17 18:06:57+00,presidente prudente,SP,257.13,14.14,informatica_acessorios
02742159d4c85a23b993b6f11ae044ea,2018-01-15 13:37:28+00,piracicaba,SP,139.99,14.37,artes
02748e01a6356d0e5072ac06f4dd0bc4,2018-06-04 21:38:25+00,sao paulo,SP,104.9,12.07,utilidades_domesticas
02754590c907eb40ac34ed9b446970f6,2017-08-20 11:09:18+00,eusebio,CE,49.9,17.63,brinquedos
0275c0ac1928093069b95bb67cba52d8,2018-02-16 16:10:41+00,euclides da cunha,BA,49.8,16.79,cama_mesa_banho
0276bd1aea24c642af813980281af144,2017-03-28 19:34:19+00,jatoba,PE,139,40.48,automotivo
0277e2828b1b5735351d7818e6658ed1,2017-09-10 20:50:42+00,sao paulo,SP,59,11.91,beleza_saude
0277fae7eda81470bf6c87dc570e267a,2018-02-08 20:14:10+00,imbituba,SC,49.9,15.1,fashion_underwear_e_moda_praia
027a84a16c22c706669f35d578853f3e,2018-03-31 14:56:26+00,santo antonio de padua,RJ,59.9,18.3,cama_mesa_banho
027ae252d37e5527c2e109e268b222e2,2018-05-19 22:18:39+00,franca,SP,53.9,14.47,ferramentas_jardim
027b013d2186e25c2b82beb3679d0833,2018-04-11 15:49:16+00,nova friburgo,RJ,104.9,34.27,utilidades_domesticas
027b81ccdf72434e7346aafdf630ff31,2018-07-13 09:02:22+00,rio de janeiro,RJ,154.91,16.18,relogios_presentes
027bc78621f14cf45a7ce8dd83bf6516,2018-04-10 09:45:33+00,araraquara,SP,60.5,11.86,cama_mesa_banho
027bc78621f14cf45a7ce8dd83bf6516,2018-04-10 09:45:33+00,araraquara,SP,60.5,11.86,cama_mesa_banho
027d2a0c2a94018f57fd1b15f32a18a3,2018-01-04 16:52:07+00,santo andre,SP,129,13.92,papelaria
027e4543814c3b3509bbe890c569a841,2018-04-14 14:53:43+00,fortaleza,CE,329,54.12,eletronicos
027fb2504084c231e857f6cf558a9992,2017-10-09 23:05:41+00,barueri,SP,124.9,17.12,esporte_lazer
028116828b6e9f2b8070f1c4f66c68f0,2017-11-16 12:30:43+00,sangao,SC,119.9,18.41,perfumaria
0281523bfda80130f35b98f38dfb279b,2017-09-22 15:28:37+00,santos,SP,35.9,16.11,brinquedos
0281b24682fddf0c7efcaa299b066827,2018-06-24 15:02:20+00,cajobi,SP,67.9,24.09,moveis_cozinha_area_de_servico_jantar_e_jardim
0282e83acfe3e7aaf60c871a4a9aca61,2018-05-10 20:50:49+00,araruama,RJ,58,31.12,beleza_saude
0282e83acfe3e7aaf60c871a4a9aca61,2018-05-10 20:50:49+00,araruama,RJ,65,9.33,market_place
028369515408fa864cfe50091d4e76c5,2017-09-01 16:48:51+00,rio claro,SP,39.99,11.85,moveis_decoracao
0283a5f1680cc866884c09960d2462e3,2018-05-14 12:34:50+00,pato branco,PR,230,75.01,moveis_decoracao
02852b112ad108b3d2b3d4ee198d84a8,2017-11-25 11:58:17+00,salvador,BA,69.9,50.15,cama_mesa_banho
028558cddca332b40b4ac4cb77407edf,2017-06-26 10:26:31+00,gurupi,TO,2649.99,134.17,informatica_acessorios
02855eb3e469890c3b741adb0fd64f71,2017-05-12 23:14:28+00,uberlandia,MG,89,15.37,eletronicos
028587d8834cae89e572f1db671d0419,2017-08-25 11:21:00+00,itapitanga,BA,99.9,23.57,malas_acessorios
0286c83491d80e29a5f16c150abb76b2,2017-10-29 16:45:18+00,campinas,SP,29.99,7.78,moveis_decoracao
0286dd0f954cb641dc3eb5db5e4467e6,2017-12-09 09:40:48+00,nao-me-toque,RS,59.9,16.18,esporte_lazer
0286e258217733541e80588e29c208c1,2017-10-08 20:37:04+00,maceio,AL,58.9,22.73,esporte_lazer
02870408b4c4492b036a48140f2092ed,2018-01-21 11:41:52+00,guarapari,ES,84.9,17.84,fashion_calcados
02875e2e1d01d7a1533215fb97510b06,2017-08-25 11:16:05+00,sao paulo,SP,199,8.65,papelaria
02881d166b44a823fd6947e715dfa5e4,2017-09-29 12:31:46+00,muzambinho,MG,70.9,15.25,telefonia
028aa70283170bf3cbfdce2c1b751cfa,2018-08-22 06:46:47+00,capinopolis,MG,64.5,19.64,eletronicos
028aa7c930356788f861ed1b7f984819,2018-01-13 20:35:15+00,sao goncalo,RJ,39.9,17.63,informatica_acessorios
028ad19261e3ad3406ca689348755456,2017-05-18 15:19:09+00,camaqua,RS,467,18.02,beleza_saude
028b18bcd128b49e2982741f83b78e77,2018-08-10 21:54:51+00,sao paulo,SP,260,37.12,utilidades_domesticas
028cad58dbd393e348c73435f8192919,2018-07-02 15:42:23+00,lins,SP,99.99,15.01,artes
028d62c0fdae574114981f4fb33b5538,2018-02-27 14:19:11+00,porto alegre,RS,57.9,16.17,beleza_saude
028dc52e12ddda803ec1e35eb0b7b0d9,2017-12-19 09:43:54+00,poa,SP,49.99,11.73,brinquedos
028df34320b87c04ef6de145db2e8444,2018-08-04 15:07:49+00,sao paulo,SP,118.13,17.02,utilidades_domesticas
028e069ddb78a5a7179f1e6734e226c6,2017-08-20 12:10:57+00,lages,SC,20.99,15.1,telefonia
028e1ce5e085cc7810f340572c316b35,2017-05-21 08:03:50+00,duque de caxias,RJ,89.9,15.38,cama_mesa_banho
028e37ed7cdd54ad41506f61df708cf9,2018-04-10 16:44:54+00,sao paulo,SP,15.99,7.39,perfumaria
028e8f5a96db8d372890e03d22829e9b,2018-04-18 17:15:44+00,guarulhos,SP,12.88,7.87,informatica_acessorios
028f5779c98e7df5dc803824bdaae40b,2017-10-30 10:44:09+00,sao jose dos campos,SP,74.9,25.04,ferramentas_jardim
028ffc48d3a4004a010e5847d7266cdb,2017-07-27 17:28:13+00,contagem,MG,12.97,14.1,telefonia
02905bba6aafd777542dacbfa8f4bc2d,2017-12-09 18:24:30+00,candido mota,SP,48.9,17.6,eletroportateis
02913330a2afb68b49bc9c5370bd5517,2018-01-28 15:38:58+00,goiania,GO,104.9,16.98,eletroportateis
0292fb46a5e22715459cb9a7b96e7aae,2018-04-18 21:43:22+00,piracicaba,SP,71.3,11.15,esporte_lazer
02950daa1214da108fb29cb5a0a3f74e,2018-06-26 10:57:28+00,rio de janeiro,RJ,69.5,18.59,beleza_saude
02951078a21a2d9341ea16089a4d5031,2017-03-16 15:16:53+00,neopolis,SE,235,22.1,consoles_games
02971473bcfb16642904d57bc3be50b8,2017-06-30 12:41:22+00,sao bernardo do campo,SP,99.99,11.9,cool_stuff
0297a2a062d136015afa9f5d9623818f,2018-01-28 15:27:43+00,guaratingueta,SP,13.65,11.85,eletronicos
0297f94a646c942bde497bd200cce1ed,2017-12-26 18:10:57+00,sao paulo,SP,125,16.5,esporte_lazer
029863af4b968de1e5d6a82782e662f5,2017-07-06 09:03:55+00,nova friburgo,RJ,25.99,15.1,papelaria
029a092ea19290f774d21c51fd7ac45f,2018-01-29 17:33:48+00,sao miguel do araguaia,GO,99.87,17.14,beleza_saude
029b1d3a355dec12cfed60927f076a9d,2018-07-17 17:16:25+00,rio de janeiro,RJ,110.32,15.87,beleza_saude
029b1d3a355dec12cfed60927f076a9d,2018-07-17 17:16:25+00,rio de janeiro,RJ,110.32,15.87,beleza_saude
029b2daf51dda061aeb1cf32c9306db7,2018-08-06 16:20:23+00,praia grande,SP,29.9,18.31,pet_shop
029b99b0436c25c8de22cb828831ffa8,2018-07-30 23:11:57+00,sao paulo,SP,379,63.63,eletronicos
029c366599ce117100419a093b7f6132,2018-06-17 20:41:20+00,embu das artes,SP,99.99,11.72,utilidades_domesticas
029c545413b10a6bd7540401f6eef0a3,2018-07-10 17:16:33+00,brasilia,DF,1350,294.76,instrumentos_musicais
029de66f2ffa0e793ca2aad5e304a748,2018-03-04 17:04:40+00,jequitinhonha,MG,176.99,21.73,cool_stuff
029e3b4c8e64bea4ba22e456cd1930a3,2017-08-10 21:05:20+00,butia,RS,69.9,17.74,utilidades_domesticas
029e9be2972cf662f2cb336e98872ae3,2018-04-27 23:20:59+00,campo grande,MS,34.99,15.23,brinquedos
029f37989dcd7c9b928028086d68034b,2017-11-01 08:00:08+00,rio de janeiro,RJ,69.9,16.25,cama_mesa_banho
029f7a5aabaadfcdfe8c0eddb59a1069,2018-03-05 16:08:35+00,piracicaba,SP,29.9,8.27,beleza_saude
029f7a5aabaadfcdfe8c0eddb59a1069,2018-03-05 16:08:35+00,piracicaba,SP,29.9,8.27,beleza_saude
02a001cb5f40b1fee4f0375c89cce463,2018-04-14 08:49:33+00,divinopolis,MG,30.49,18.23,eletroportateis
02a001cb5f40b1fee4f0375c89cce463,2018-04-14 08:49:33+00,divinopolis,MG,30.49,18.23,eletroportateis
02a059e99249511338c51476bf3d942e,2017-07-24 19:24:34+00,poa,SP,119.99,12.04,brinquedos
02a065131a2d2b72b45e2c63135606ad,2018-04-24 20:08:37+00,pato branco,PR,125,26.95,moveis_decoracao
02a065131a2d2b72b45e2c63135606ad,2018-04-24 20:08:37+00,pato branco,PR,125,26.95,moveis_decoracao
02a065131a2d2b72b45e2c63135606ad,2018-04-24 20:08:37+00,pato branco,PR,125,26.95,moveis_decoracao
02a065131a2d2b72b45e2c63135606ad,2018-04-24 20:08:37+00,pato branco,PR,125,26.95,moveis_decoracao
02a065131a2d2b72b45e2c63135606ad,2018-04-24 20:08:37+00,pato branco,PR,125,26.95,moveis_decoracao
02a0929986b1647b2df9bb303b4851b9,2018-06-25 21:13:29+00,suzano,SP,259,39.58,eletronicos
02a0eb7c22b0616c767a45954a2a28f6,2016-10-09 10:34:58+00,belo jardim,PE,119.5,25.04,livros_interesse_geral
02a0f7101947ebb4e6d2ec4c1c929bbb,2017-12-14 19:10:10+00,salvador,BA,89.99,22.5,instrumentos_musicais
02a266b82c117c3bffd894e713438484,2017-07-15 19:19:53+00,linhares,ES,205,26.27,cama_mesa_banho
02a3c3a1c72dbff557b2f56fc0caa847,2018-08-07 13:01:58+00,belo horizonte,MG,25,15.28,utilidades_domesticas
02a4b1835e0a493657a4d3281ca249bb,2018-03-03 17:22:36+00,ribeirao das neves,MG,129.9,27.23,esporte_lazer
02a54d22a5cd81b89c0a40bf9a75d9a4,2018-03-20 14:19:47+00,sao paulo,SP,47.65,7.39,beleza_saude
02a58113b6c316d2aa7e110c8bdcbe6a,2018-03-11 11:48:05+00,paulinia,SP,42.99,15.23,informatica_acessorios
02a79582212a06e4d617380fb2db8636,2017-12-13 05:40:55+00,campinas,SP,35.9,15.11,cool_stuff
02a7c0948e8f36cc17e787f73395de4d,2017-12-14 22:04:16+00,brumado,BA,9,16.79,eletronicos
02a96427d96112413499795f52a9a4e8,2018-05-22 19:29:33+00,atibaia,SP,66.3,8.29,construcao_ferramentas_construcao
02a96c679e6086ecd026c42a83136068,2017-12-19 09:55:01+00,sao carlos,SP,67.9,11.98,esporte_lazer
02a98752595ee9d94c570ad3e18055b4,2018-08-02 12:05:59+00,sao bernardo do campo,SP,68.9,11.5,utilidades_domesticas
02a9c0d24428f373731752bcc9719ebe,2017-06-11 11:00:52+00,hortolandia,SP,55.5,12.73,brinquedos
02ac6689fe09c236d7651b93246b6dbe,2018-05-25 11:45:04+00,maua,SP,87.28,6.53,cama_mesa_banho
02acaa2a6f24e9c4e0bec7141b65f29b,2017-09-07 04:14:08+00,brasilia,DF,29.9,14.1,informatica_acessorios
02ae2a6d1d1f1432dc743ca4f67033df,2018-07-30 12:20:10+00,belo horizonte,MG,158,16.21,bebes
02aec12849744e266394182861265286,2017-08-31 17:46:40+00,dias d'avila,BA,174.9,35.74,bebes
02aeeaf3075593045bf2f59a7109e2c1,2018-07-22 16:16:38+00,sao paulo,SP,52.39,19.56,utilidades_domesticas
02b02f566c72d81744ae60c7b6afa22d,2018-03-05 12:03:36+00,sao bernardo do campo,SP,139.9,8.23,papelaria
02b089f5e85ee9c52935ede2207b13e7,2018-05-13 13:15:36+00,sao paulo,SP,29.9,7.71,beleza_saude
02b09d03f22e1da491e4d578a0bc3f90,2018-03-05 12:17:21+00,brasilia,DF,29,14.1,relogios_presentes
02b0bf9164ac7753f9880e46dba17f6c,2017-06-17 17:04:31+00,sao joao da boa vista,SP,19.99,20.78,informatica_acessorios
02b0bf9164ac7753f9880e46dba17f6c,2017-06-17 17:04:31+00,sao joao da boa vista,SP,19.74,2.91,informatica_acessorios
02b2c02d27d60c0e658675335ca80216,2017-08-05 12:57:02+00,duque de caxias,RJ,59.9,17.67,ferramentas_jardim
02b39a781ee24f6997ad691ea7a01491,2017-12-10 12:04:08+00,sao paulo,SP,105,21.57,informatica_acessorios
02b57854fda246aca8459d17f5ccbffa,2017-09-28 13:18:59+00,sao paulo,SP,49.99,11.73,utilidades_domesticas
02b57c07010db3ded50936152756a6e8,2018-02-17 17:58:51+00,nilopolis,RJ,99.9,16.95,moveis_decoracao
02b63408e665194f2794a94576001e56,2017-03-16 08:53:48+00,pirapora do bom jesus,SP,189.9,49.85,esporte_lazer
02b73712c7944322d0b5a314f2424ee4,2017-09-16 10:25:55+00,rio de janeiro,RJ,89.99,14.38,beleza_saude
02b7a3c4c3376a74359add1cdf94bbd8,2018-08-14 11:29:59+00,tatui,SP,178,13.91,relogios_presentes
02b7cbd604df10c09427902dc682b0d3,2018-03-03 17:46:08+00,sorocaba,SP,35,13.08,cool_stuff
02b7e7c49710de373ce4bb83fd4bf81d,2017-05-10 07:27:24+00,santa helena,PR,53.9,13.4,livros_interesse_geral
02b8c16664d3c254052472397ae6d244,2017-08-15 09:37:46+00,guaira,SP,108,13.1,cool_stuff
02b8fcdd1bd75d7d5861f407dde29768,2018-05-15 11:12:08+00,porto velho,RO,13.99,22.85,perfumaria
02b939dcd55f2b17680e10690deb08b5,2017-08-06 11:16:03+00,sao paulo,SP,75,13.08,moveis_decoracao
02b939dcd55f2b17680e10690deb08b5,2017-08-06 11:16:03+00,sao paulo,SP,75,13.08,moveis_decoracao
02b9a87c19eb57b9ebaebb3a6850de9f,2017-10-25 15:26:03+00,conselheiro lafaiete,MG,97,17.93,esporte_lazer
02b9fd867657f257dc634a2e7e0f73c5,2017-06-10 12:16:30+00,brasilia,DF,120,16.6,pet_shop
